rule,normalized_support,coverage,h_value,ch_value,oh_value,normalized_coverage
BMIcp >= 26.35,0.3333333333333333,0.6882793017456359,0.5786163522012578,0.3982496588716886,0.1928721174004192,0.0353936906899205
SkinThicknesscp >= 13.5,0.3333333333333333,0.6733167082294265,0.656934306569343,0.4423248448222509,0.218978102189781,0.03462426263144397
Glucosecp >= 99.5,0.6666666666666666,0.6483790523690773,0.5639913232104121,0.365680159687549,0.375994215473608,0.03334188253398308
Pregnanciescp >= 1.5,0.1666666666666666,0.6234413965087282,0.6142506142506142,0.382949260754747,0.1023751023751023,0.0320595024365222
BloodPressurecp >= 69.0,0.1666666666666666,0.5361596009975063,0.5972222222222222,0.3202064283735106,0.099537037037037,0.02757117209540909
BMIcp >= 26.35 & SkinThicknesscp >= 13.5,0.3333333333333333,0.513715710723192,0.6005830903790087,0.3085289691223835,0.2001943634596695,0.026417030007694284
DiabetesPedigreeFunctioncp >= 0.3435,0.5,0.486284289276808,0.5927051671732523,0.2882232109695367,0.2963525835866261,0.025006411900487312
BMIcp >= 30.25,0.1666666666666666,0.4738154613466334,0.5292479108635098,0.2507658430525358,0.0882079851439182,0.024365221851756866
BMIcp >= 26.35 & Glucosecp >= 99.5,0.3333333333333333,0.4663341645885286,0.4973404255319149,0.2319268318565288,0.1657801418439716,0.023980507822518597
SkinThicknesscp >= 13.5 & Glucosecp >= 99.5,0.3333333333333333,0.4314214463840399,0.570957095709571,0.2463231360542538,0.1903190319031903,0.022185175686073356
BloodPressurecp >= 69.0 & Glucosecp >= 99.5,0.1666666666666666,0.3840399002493765,0.5255972696245734,0.2018503229979658,0.0875995449374288,0.01974865350089767
Glucosecp >= 116.5,0.5,0.3790523690773067,0.4825396825396825,0.1829078098404781,0.2412698412698412,0.01949217748140549
BMIcp >= 30.25 & SkinThicknesscp >= 13.5,0.1666666666666666,0.3690773067331671,0.5584905660377358,0.2061261939490895,0.0930817610062892,0.018979225442421137
BMIcp >= 26.35 & DiabetesPedigreeFunctioncp >= 0.3435,0.3333333333333333,0.3541147132169576,0.5239852398523985,0.1855508829402508,0.1746617466174661,0.018209797383944605
SkinThicknesscp >= 13.5 & DiabetesPedigreeFunctioncp >= 0.3435,0.3333333333333333,0.3491271820448878,0.5761316872427984,0.2011432324538448,0.1920438957475994,0.017953321364452428
DiabetesPedigreeFunctioncp >= 0.4545,0.3333333333333333,0.3466334164588528,0.5791666666666667,0.2007585203657523,0.1930555555555555,0.017825083354706336
BMIcp >= 26.35 & SkinThicknesscp >= 13.5 & Glucosecp >= 99.5,0.3333333333333333,0.341645885286783,0.5209125475285171,0.1779676284573736,0.173637515842839,0.017568607335214162
BMIcp >= 30.25 & Glucosecp >= 99.5,0.1666666666666666,0.3192019950124688,0.4475524475524475,0.1428596341314545,0.0745920745920745,0.01641446524749936
DiabetesPedigreeFunctioncp >= 0.3435 & Glucosecp >= 99.5,0.5,0.3092269326683292,0.496,0.1533765586034912,0.248,0.015901513208515006
Agecp >= 31.5,0.1666666666666666,0.3067331670822942,0.4785992217898833,0.1468022550627322,0.0797665369649805,0.015773275198768914
BMIcp >= 26.35 & Glucosecp >= 116.5,0.1666666666666666,0.2917705735660847,0.4349442379182156,0.1269039297666614,0.0724907063197025,0.015003847140292383
BMIcp >= 34.05,0.1666666666666666,0.2917705735660847,0.5109170305676856,0.1490705550534145,0.0851528384279475,0.015003847140292383
BMIcp >= 26.35 & SkinThicknesscp >= 13.5 & DiabetesPedigreeFunctioncp >= 0.3435,0.3333333333333333,0.2768079800498753,0.5235849056603774,0.1449324801204536,0.1745283018867924,0.014234419081815853
BloodPressurecp >= 69.0 & Glucosecp >= 116.5,0.1666666666666666,0.256857855361596,0.4724770642201835,0.1213594454231394,0.0787461773700305,0.013208515003847142
BloodPressurecp >= 69.0 & DiabetesPedigreeFunctioncp >= 0.3435,0.1666666666666666,0.2518703241895262,0.5287958115183246,0.133187972477184,0.088132635253054,0.012952038984354966
DiabetesPedigreeFunctioncp >= 0.4545 & SkinThicknesscp >= 13.5,0.1666666666666666,0.2443890274314214,0.5568181818181818,0.1360802539106778,0.0928030303030302,0.012567324955116697
BMIcp >= 30.25 & SkinThicknesscp >= 13.5 & Glucosecp >= 99.5,0.1666666666666666,0.2443890274314214,0.4780487804878048,0.1168298765281917,0.0796747967479674,0.012567324955116697
SkinThicknesscp >= 13.5 & Glucosecp >= 116.5,0.1666666666666666,0.2443890274314214,0.4757281553398058,0.1162627412052393,0.0792880258899676,0.012567324955116697
DiabetesPedigreeFunctioncp >= 0.4545 & BMIcp >= 26.35,0.1666666666666666,0.2418952618453865,0.4974358974358974,0.1203273866615512,0.0829059829059828,0.01243908694537061
BMIcp >= 30.25 & DiabetesPedigreeFunctioncp >= 0.3435,0.1666666666666666,0.2344139650872818,0.4676616915422885,0.1096264314338531,0.077943615257048,0.012054372916132344
SkinThicknesscp >= 13.5 & DiabetesPedigreeFunctioncp >= 0.3435 & Glucosecp >= 99.5,0.3333333333333333,0.226932668329177,0.489247311827957,0.1110261979459952,0.1630824372759856,0.011669658886894075
DiabetesPedigreeFunctioncp >= 0.4545 & Glucosecp >= 99.5,0.3333333333333333,0.226932668329177,0.489247311827957,0.1110261979459952,0.1630824372759856,0.011669658886894075
BMIcp >= 26.35 & DiabetesPedigreeFunctioncp >= 0.3435 & Glucosecp >= 99.5,0.3333333333333333,0.226932668329177,0.4292452830188679,0.0974097774431844,0.1430817610062893,0.011669658886894075
BMIcp >= 34.05 & SkinThicknesscp >= 13.5,0.1666666666666666,0.2244389027431421,0.5172413793103449,0.1160890876257631,0.0862068965517241,0.011541420877147986
Agecp >= 31.5 & Glucosecp >= 99.5,0.1666666666666666,0.2194513715710723,0.4093023255813953,0.0898219567360668,0.0682170542635658,0.01128494485765581
BMIcp >= 34.05 & Glucosecp >= 99.5,0.1666666666666666,0.2044887780548628,0.4432432432432432,0.0906382691918851,0.0738738738738738,0.010515516799179276
Glucosecp >= 128.5,0.5,0.2044887780548628,0.3849765258215962,0.0787233793450645,0.1924882629107981,0.010515516799179276
BMIcp >= 26.35 & SkinThicknesscp >= 13.5 & Glucosecp >= 116.5,0.1666666666666666,0.199501246882793,0.4347826086956521,0.0867396725577361,0.072463768115942,0.0102590407796871
Insulincp >= 131.0,0.1666666666666666,0.1895261845386533,0.5170068027210885,0.0979863267002561,0.0861678004535147,0.009746088740702744
BMIcp >= 30.25 & SkinThicknesscp >= 13.5 & DiabetesPedigreeFunctioncp >= 0.3435,0.1666666666666666,0.1870324189526184,0.4629629629629629,0.0865890828484344,0.0771604938271604,0.009617850730956655
BloodPressurecp >= 69.0 & DiabetesPedigreeFunctioncp >= 0.3435 & Glucosecp >= 99.5,0.1666666666666666,0.1870324189526184,0.4658385093167702,0.0871269032387974,0.077639751552795,0.009617850730956655
Glucosecp >= 116.5 & DiabetesPedigreeFunctioncp >= 0.3435,0.3333333333333333,0.1845386533665835,0.4180790960451977,0.0771517533848993,0.1393596986817325,0.009489612721210567
BloodPressurecp >= 69.0 & DiabetesPedigreeFunctioncp >= 0.4545,0.1666666666666666,0.1820448877805486,0.5177304964539007,0.094250190127518,0.08628841607565,0.009361374711464478
Insulincp >= 131.0 & Glucosecp >= 99.5,0.1666666666666666,0.1820448877805486,0.5140845070422535,0.0935864563942257,0.0856807511737088,0.009361374711464478
DiabetesPedigreeFunctioncp >= 0.4545 & BMIcp >= 26.35 & SkinThicknesscp >= 13.5,0.1666666666666666,0.1820448877805486,0.4866666666666667,0.088595178719867,0.081111111111111,0.009361374711464478
BMIcp >= 26.35 & SkinThicknesscp >= 13.5 & DiabetesPedigreeFunctioncp >= 0.3435 & Glucosecp >= 99.5,0.3333333333333333,0.1795511221945137,0.4363636363636363,0.0783495805939696,0.1454545454545454,0.00923313670171839
Insulincp >= 131.0 & SkinThicknesscp >= 13.5,0.1666666666666666,0.1770573566084788,0.5,0.0885286783042394,0.0833333333333333,0.009104898691972303
Insulincp >= 131.0 & SkinThicknesscp >= 13.5 & Glucosecp >= 99.5,0.1666666666666666,0.169576059850374,0.4963503649635036,0.0841691391958061,0.0827250608272505,0.008720184662734033
Agecp >= 40.5,0.1666666666666666,0.1645885286783042,0.4370860927152318,0.0719393569057488,0.0728476821192052,0.008463708643241858
DiabetesPedigreeFunctioncp >= 0.4545 & SkinThicknesscp >= 13.5 & Glucosecp >= 99.5,0.1666666666666666,0.1620947630922693,0.4744525547445255,0.0769062744598358,0.0790754257907542,0.008335470633495769
BMIcp >= 26.35 & Glucosecp >= 128.5,0.1666666666666666,0.1596009975062344,0.3459459459459459,0.0552133180562108,0.0576576576576576,0.00820723262374968
Agecp >= 31.5 & Glucosecp >= 116.5,0.1666666666666666,0.1596009975062344,0.3832335329341317,0.0611644541341257,0.0638722554890219,0.00820723262374968
DiabetesPedigreeFunctioncp >= 0.4545 & BMIcp >= 26.35 & Glucosecp >= 99.5,0.1666666666666666,0.1596009975062344,0.4102564102564102,0.06547733231025,0.0683760683760683,0.00820723262374968
Insulincp >= 131.0 & BMIcp >= 26.35,0.1666666666666666,0.1571072319201995,0.4846153846153846,0.0761365816228659,0.0807692307692307,0.008078994614003594
Insulincp >= 131.0 & BMIcp >= 26.35 & Glucosecp >= 99.5,0.1666666666666666,0.1521197007481296,0.4841269841269841,0.0736452519494913,0.0806878306878306,0.007822518594511411
BMIcp >= 34.05 & SkinThicknesscp >= 13.5 & Glucosecp >= 99.5,0.1666666666666666,0.1496259351620947,0.4444444444444444,0.0665004156275976,0.074074074074074,0.0076942805847653225
Insulincp >= 131.0 & BMIcp >= 26.35 & SkinThicknesscp >= 13.5,0.1666666666666666,0.1496259351620947,0.4724409448818897,0.0706894181868164,0.0787401574803149,0.0076942805847653225
BMIcp >= 26.35 & Glucosecp >= 116.5 & DiabetesPedigreeFunctioncp >= 0.3435,0.1666666666666666,0.1471321695760598,0.3734177215189873,0.0549417595252375,0.0622362869198312,0.007566042575019235
Insulincp >= 131.0 & BMIcp >= 26.35 & SkinThicknesscp >= 13.5 & Glucosecp >= 99.5,0.1666666666666666,0.1446384039900249,0.4715447154471545,0.0682034750522068,0.078590785907859,0.007437804565273146
BMIcp >= 30.25 & DiabetesPedigreeFunctioncp >= 0.3435 & Glucosecp >= 99.5,0.1666666666666666,0.1446384039900249,0.3694267515923566,0.0534332957415378,0.0615711252653927,0.007437804565273146
BloodPressurecp >= 69.0 & DiabetesPedigreeFunctioncp >= 0.4545 & Glucosecp >= 99.5,0.1666666666666666,0.14214463840399,0.4634146341463415,0.065871905601849,0.0772357723577235,0.007309566555527058
BloodPressurecp >= 69.0 & Glucosecp >= 128.5,0.1666666666666666,0.14214463840399,0.3774834437086092,0.0536572476094531,0.0629139072847681,0.007309566555527058
BMIcp >= 34.05 & DiabetesPedigreeFunctioncp >= 0.3435,0.1666666666666666,0.1371571072319202,0.4198473282442748,0.0575850450210351,0.0699745547073791,0.007053090536034883
DiabetesPedigreeFunctioncp >= 0.4545 & Glucosecp >= 116.5,0.3333333333333333,0.1346633416458852,0.4186046511627907,0.0563707011540915,0.1395348837209302,0.006924852526288789
SkinThicknesscp >= 13.5 & Glucosecp >= 116.5 & DiabetesPedigreeFunctioncp >= 0.3435,0.1666666666666666,0.1321695760598503,0.4045801526717557,0.0534731872608555,0.0674300254452926,0.006796614516542701
SkinThicknesscp >= 13.5 & Glucosecp >= 128.5,0.1666666666666666,0.1271820448877805,0.3642857142857142,0.0463306020662629,0.0607142857142856,0.006540138497050525
BMIcp >= 30.25 & Insulincp >= 131.0,0.1666666666666666,0.1246882793017456,0.4504504504504504,0.0561658915773629,0.075075075075075,0.006411900487304436
