rule,normalized_support
agecp=37.5,1.0
thalachcp=110.0,1.0
thalachcp=110.0 & agecp=37.5,1.0
cacp=0.5,0.5
cacp=0.5 & agecp=37.5,0.5
cacp=0.5 & thalachcp=110.0,0.5
cacp=0.5 & thalachcp=110.0 & agecp=37.5,0.5
cacp=0.5 & comcp=0.5,0.3333333333333333
cacp=0.5 & comcp=0.5 & agecp=37.5,0.3333333333333333
cacp=0.5 & comcp=0.5 & thalachcp=110.0,0.3333333333333333
cacp=0.5 & comcp=0.5 & thalachcp=110.0 & agecp=37.5,0.3333333333333333
cacp=0.5 & comcp=0.5 & thalcp=1.5,0.3333333333333333
cacp=0.5 & comcp=0.5 & thalcp=1.5 & agecp=37.5,0.3333333333333333
cacp=0.5 & comcp=0.5 & thalcp=1.5 & thalachcp=110.0,0.3333333333333333
cacp=0.5 & comcp=0.5 & thalcp=1.5 & thalachcp=110.0 & agecp=37.5,0.3333333333333333
cacp=0.5 & thalcp=1.5,0.5
cacp=0.5 & thalcp=1.5 & agecp=37.5,0.5
cacp=0.5 & thalcp=1.5 & thalachcp=110.0,0.5
cacp=0.5 & thalcp=1.5 & thalachcp=110.0 & agecp=37.5,0.5
cacp=0.5 & cholcp=272.5,0.3333333333333333
cacp=0.5 & cholcp=272.5 & agecp=37.5,0.3333333333333333
cacp=0.5 & cholcp=272.5 & thalachcp=110.0,0.3333333333333333
cacp=0.5 & cholcp=272.5 & thalachcp=110.0 & agecp=37.5,0.3333333333333333
cacp=0.5 & cholcp=272.5 & thalcp=1.5,0.3333333333333333
cacp=0.5 & cholcp=272.5 & thalcp=1.5 & agecp=37.5,0.3333333333333333
cacp=0.5 & cholcp=272.5 & thalcp=1.5 & thalachcp=110.0,0.3333333333333333
cacp=0.5 & cholcp=272.5 & thalcp=1.5 & thalachcp=110.0 & agecp=37.5,0.3333333333333333
cacp=0.5 & cholcp=272.5 & cholcp=231.5,0.3333333333333333
cacp=0.5 & cholcp=272.5 & cholcp=231.5 & agecp=37.5,0.3333333333333333
cacp=0.5 & cholcp=272.5 & cholcp=231.5 & thalachcp=110.0,0.3333333333333333
cacp=0.5 & cholcp=272.5 & cholcp=231.5 & thalachcp=110.0 & agecp=37.5,0.3333333333333333
cacp=0.5 & cholcp=272.5 & cholcp=231.5 & thalcp=1.5,0.3333333333333333
cacp=0.5 & cholcp=272.5 & cholcp=231.5 & thalcp=1.5 & agecp=37.5,0.3333333333333333
cacp=0.5 & cholcp=272.5 & cholcp=231.5 & thalcp=1.5 & thalachcp=110.0,0.3333333333333333
cacp=0.5 & cholcp=272.5 & cholcp=231.5 & thalcp=1.5 & thalachcp=110.0 & agecp=37.5,0.3333333333333333
cacp=0.5 & cholcp=231.5,0.3333333333333333
cacp=0.5 & cholcp=231.5 & agecp=37.5,0.3333333333333333
cacp=0.5 & cholcp=231.5 & thalachcp=110.0,0.3333333333333333
cacp=0.5 & cholcp=231.5 & thalachcp=110.0 & agecp=37.5,0.3333333333333333
cacp=0.5 & cholcp=231.5 & thalcp=1.5,0.3333333333333333
cacp=0.5 & cholcp=231.5 & thalcp=1.5 & agecp=37.5,0.3333333333333333
cacp=0.5 & cholcp=231.5 & thalcp=1.5 & thalachcp=110.0,0.3333333333333333
