rule,normalized_support,coverage,h_value,ch_value,oh_value,normalized_ch_value
SkinThicknesscp >= 13.5,0.3333333333333333,0.6733167082294265,0.656934306569343,0.4423248448222509,0.218978102189781,0.13672348101058124
BMIcp >= 26.35,0.3333333333333333,0.6882793017456359,0.5786163522012578,0.3982496588716886,0.1928721174004192,0.12309975419557237
Pregnanciescp >= 1.5,0.1666666666666666,0.6234413965087282,0.6142506142506142,0.382949260754747,0.1023751023751023,0.11837037099251797
Glucosecp >= 99.5,0.6666666666666666,0.6483790523690773,0.5639913232104121,0.365680159687549,0.375994215473608,0.11303245782876688
BloodPressurecp >= 69.0,0.1666666666666666,0.5361596009975063,0.5972222222222222,0.3202064283735106,0.099537037037037,0.09897643788646937
BMIcp >= 26.35 & SkinThicknesscp >= 13.5,0.3333333333333333,0.513715710723192,0.6005830903790087,0.3085289691223835,0.2001943634596695,0.09536691222481475
DiabetesPedigreeFunctioncp >= 0.3435,0.5,0.486284289276808,0.5927051671732523,0.2882232109695367,0.2963525835866261,0.08909036237301554
BMIcp >= 30.25,0.1666666666666666,0.4738154613466334,0.5292479108635098,0.2507658430525358,0.0882079851439182,0.0775122161507195
SkinThicknesscp >= 13.5 & Glucosecp >= 99.5,0.3333333333333333,0.4314214463840399,0.570957095709571,0.2463231360542538,0.1903190319031903,0.07613896666445273
BMIcp >= 26.35 & Glucosecp >= 99.5,0.3333333333333333,0.4663341645885286,0.4973404255319149,0.2319268318565288,0.1657801418439716,0.0716890406730896
