rule,normalized_support,coverage,h_value,ch_value,oh_value,normalized_normalized_support
Pregnanciescp >= 2.5 & Glucosecp >= 99.5,1.0,0.6338028169014085,0.5056179775280899,0.3204620984332964,0.5056179775280899,0.042105263157894736
Pregnanciescp >= 2.5,1.0,0.6713615023474179,0.4307228915662651,0.2891707675773517,0.4307228915662651,0.042105263157894736
Glucosecp >= 99.5,1.0,0.943661971830986,0.4360086767895879,0.4114448076746815,0.4360086767895879,0.042105263157894736
Pregnanciescp >= 1.5 & Glucosecp >= 99.5,1.0,0.6901408450704225,0.4681528662420382,0.3230914147304207,0.4681528662420382,0.042105263157894736
Pregnanciescp >= 1.5,1.0,0.7370892018779343,0.3857493857493858,0.2843317068669181,0.3857493857493858,0.042105263157894736
Pregnanciescp >= 5.5 & Glucosecp >= 99.5,0.75,0.3849765258215962,0.5815602836879432,0.2238870575700063,0.4361702127659574,0.031578947368421054
SkinThicknesscp >= 13.5 & Pregnanciescp >= 2.5,0.75,0.4178403755868544,0.4472361809045226,0.1868733338051761,0.3354271356783919,0.031578947368421054
Pregnanciescp >= 5.5 & SkinThicknesscp >= 13.5 & Glucosecp >= 99.5,0.75,0.2488262910798122,0.6091954022988506,0.1515838324968971,0.4568965517241379,0.031578947368421054
Pregnanciescp >= 5.5 & SkinThicknesscp >= 13.5,0.75,0.2676056338028169,0.5377358490566038,0.1439011427052883,0.4033018867924528,0.031578947368421054
Pregnanciescp >= 5.5 & Agecp >= 31.5 & SkinThicknesscp >= 13.5,0.75,0.2488262910798122,0.5638297872340425,0.1402956747577664,0.4228723404255319,0.031578947368421054
Pregnanciescp >= 5.5 & Agecp >= 31.5,0.75,0.3708920187793427,0.5266666666666666,0.1953364632237871,0.3949999999999999,0.031578947368421054
Pregnanciescp >= 5.5 & Agecp >= 31.5 & Glucosecp >= 99.5,0.75,0.352112676056338,0.6,0.2112676056338027,0.4499999999999999,0.031578947368421054
SkinThicknesscp >= 13.5 & Pregnanciescp >= 2.5 & Glucosecp >= 99.5,0.75,0.3849765258215962,0.5256410256410257,0.2023594558805826,0.3942307692307693,0.031578947368421054
Pregnanciescp >= 5.5 & Agecp >= 31.5 & SkinThicknesscp >= 13.5 & Glucosecp >= 99.5,0.75,0.2300469483568075,0.6363636363636364,0.1463935125906957,0.4772727272727273,0.031578947368421054
Pregnanciescp >= 5.5,0.75,0.4037558685446009,0.5029239766081871,0.2030585069873431,0.3771929824561403,0.031578947368421054
SkinThicknesscp >= 13.5 & Pregnanciescp >= 1.5,0.75,0.4647887323943662,0.3837209302325581,0.1783491647559777,0.2877906976744186,0.031578947368421054
Agecp >= 31.5,0.75,0.6291079812206573,0.5214007782101168,0.3280173909866462,0.3910505836575876,0.031578947368421054
Agecp >= 31.5 & SkinThicknesscp >= 13.5,0.75,0.4084507042253521,0.5612903225806452,0.2292594275329395,0.4209677419354838,0.031578947368421054
Agecp >= 31.5 & SkinThicknesscp >= 13.5 & Glucosecp >= 99.5,0.75,0.3755868544600939,0.6349206349206349,0.2384678441016469,0.4761904761904761,0.031578947368421054
Agecp >= 31.5 & SkinThicknesscp >= 13.5 & Pregnanciescp >= 1.5,0.75,0.3286384976525822,0.5384615384615384,0.1769591910436981,0.4038461538461538,0.031578947368421054
SkinThicknesscp >= 13.5 & Pregnanciescp >= 1.5 & Glucosecp >= 99.5,0.75,0.4225352112676056,0.46875,0.1980633802816901,0.3515625,0.031578947368421054
Agecp >= 40.5 & Pregnanciescp >= 5.5 & SkinThicknesscp >= 13.5 & Glucosecp >= 99.5,0.75,0.1643192488262911,0.7,0.1150234741784037,0.5249999999999999,0.031578947368421054
Agecp >= 40.5 & Pregnanciescp >= 2.5,0.75,0.3286384976525822,0.5645161290322581,0.1855217325458125,0.4233870967741936,0.031578947368421054
Agecp >= 40.5 & Pregnanciescp >= 5.5 & Glucosecp >= 99.5,0.75,0.2488262910798122,0.6385542168674698,0.1588890774365065,0.4789156626506023,0.031578947368421054
BMIcp >= 26.35 & Pregnanciescp >= 2.5,0.75,0.6197183098591549,0.4943820224719101,0.3063775913910428,0.3707865168539326,0.031578947368421054
BMIcp >= 26.35 & Pregnanciescp >= 1.5 & Glucosecp >= 99.5,0.75,0.6384976525821596,0.5271317829457365,0.3365724060123012,0.3953488372093023,0.031578947368421054
BMIcp >= 26.35 & Pregnanciescp >= 1.5,0.75,0.6854460093896714,0.453416149068323,0.3107922899717144,0.3400621118012422,0.031578947368421054
BMIcp >= 26.35 & Pregnanciescp >= 2.5 & Glucosecp >= 99.5,0.75,0.5821596244131455,0.5636363636363636,0.3281263337601365,0.4227272727272727,0.031578947368421054
BMIcp >= 26.35 & Glucosecp >= 99.5,0.75,0.8873239436619719,0.5026595744680851,0.4460218759364698,0.3769946808510638,0.031578947368421054
BMIcp >= 26.35,0.75,0.943661971830986,0.4213836477987421,0.3976437239790947,0.3160377358490566,0.031578947368421054
