rule,normalized_support,coverage,h_value,ch_value,oh_value,normalized_coverage
BMIcp >= 26.35,0.75,0.943661971830986,0.4213836477987421,0.3976437239790947,0.3160377358490566,0.06564337034617897
Glucosecp >= 99.5,1.0,0.943661971830986,0.4360086767895879,0.4114448076746815,0.4360086767895879,0.06564337034617897
BMIcp >= 26.35 & Glucosecp >= 99.5,0.75,0.8873239436619719,0.5026595744680851,0.4460218759364698,0.3769946808510638,0.061724363161332466
BMIcp >= 30.25,0.5,0.7934272300469484,0.4707520891364902,0.3735075261223796,0.2353760445682451,0.05519268451992162
Glucosecp >= 116.5,0.75,0.7652582159624414,0.5174603174603175,0.3959907593710411,0.3880952380952381,0.05323318092749837
BMIcp >= 30.25 & Glucosecp >= 99.5,0.5,0.7417840375586855,0.5524475524475524,0.4097967759939591,0.2762237762237762,0.05160026126714566
Pregnanciescp >= 1.5,1.0,0.7370892018779343,0.3857493857493858,0.2843317068669181,0.3857493857493858,0.05127367733507511
Glucosecp >= 116.5 & BMIcp >= 26.35,0.5,0.7136150234741784,0.5650557620817844,0.4032322809222123,0.2825278810408922,0.049640757674722404
Pregnanciescp >= 1.5 & Glucosecp >= 99.5,1.0,0.6901408450704225,0.4681528662420382,0.3230914147304207,0.4681528662420382,0.04800783801436969
BMIcp >= 26.35 & Pregnanciescp >= 1.5,0.75,0.6854460093896714,0.453416149068323,0.3107922899717144,0.3400621118012422,0.04768125408229915
BloodPressurecp >= 69.0,0.5,0.6807511737089202,0.4027777777777778,0.2741914449660929,0.2013888888888889,0.047354670150228616
Pregnanciescp >= 2.5,1.0,0.6713615023474179,0.4307228915662651,0.2891707675773517,0.4307228915662651,0.04670150228608753
SkinThicknesscp >= 13.5,0.75,0.6619718309859155,0.3430656934306569,0.2270998252287447,0.2572992700729927,0.04604833442194644
BloodPressurecp >= 69.0 & Glucosecp >= 99.5,0.5,0.6525821596244131,0.4744027303754266,0.309586758320114,0.2372013651877133,0.04539516655780535
BMIcp >= 26.35 & SkinThicknesscp >= 13.5,0.5,0.6431924882629108,0.3994169096209912,0.2569019559534075,0.1997084548104956,0.04474199869366427
BloodPressurecp >= 69.0 & BMIcp >= 26.35,0.5,0.6431924882629108,0.4551495016611295,0.2927487405050457,0.2275747508305647,0.04474199869366427
BMIcp >= 26.35 & Pregnanciescp >= 1.5 & Glucosecp >= 99.5,0.75,0.6384976525821596,0.5271317829457365,0.3365724060123012,0.3953488372093023,0.04441541476159373
Pregnanciescp >= 2.5 & Glucosecp >= 99.5,1.0,0.6338028169014085,0.5056179775280899,0.3204620984332964,0.5056179775280899,0.04408883082952319
Agecp >= 31.5,0.75,0.6291079812206573,0.5214007782101168,0.3280173909866462,0.3910505836575876,0.043762246897452645
BMIcp >= 26.35 & Pregnanciescp >= 2.5,0.75,0.6197183098591549,0.4943820224719101,0.3063775913910428,0.3707865168539326,0.043109079033311556
